index,img_url,prod_url,price,5,4,3,2,1,SUM
2420,https://images.meesho.com/images/products/167281662/hykku_400.webp,https://www.meesho.com/adrika-attractive-kurtis/p/2rlfcu,₹420,8,5,2,1,1,17
251,https://images.meesho.com/images/products/148112892/sr5iq_400.webp,https://www.meesho.com/banita-ensemble-kurtis/p/2g6kn0,₹451,87,33,27,7,21,175
252,https://images.meesho.com/images/products/47896566/nznnk_400.webp,https://www.meesho.com/banita-fabulous-kurtis/p/sil86,₹395,597,248,185,81,148,1259
253,https://images.meesho.com/images/products/174976178/f94dt_400.webp,https://www.meesho.com/alisha-superior-kurtis/p/2w6che,₹409,36,10,13,11,11,81
254,https://images.meesho.com/images/products/58085082/mm7au_400.webp,https://www.meesho.com/banita-superior-kurtis/p/ykyqi,₹586,416,189,107,69,128,909
255,https://images.meesho.com/images/products/193479257/hxi7g_400.webp,https://www.meesho.com/abhisarika-fashionable-kurtis/p/376xjt,₹457,14,6,3,1,1,25
256,https://images.meesho.com/images/products/31662984/44b93_400.webp,https://www.meesho.com/alisha-petite-kurtis/p/iunbc,₹322,149,75,38,6,26,294
257,https://images.meesho.com/images/products/65995462/odr02_400.webp,https://www.meesho.com/chitrarekha-drishya-kurtis/p/13aifa,₹865,92,20,9,4,8,133
258,https://images.meesho.com/images/products/182422654/xpfs5_400.webp,https://www.meesho.com/alisha-superior-kurtis/p/30ly7y,₹441,4,10,5,1,6,26
259,https://images.meesho.com/images/products/154936364/ljdpu_400.webp,https://www.meesho.com/alisha-ensemble-kurtis/p/2k8tnw,₹333,110,37,27,13,34,221
2510,https://images.meesho.com/images/products/68250696/do6wx_400.webp,https://www.meesho.com/aishani-ensemble-kurtis/p/14muko,₹426,72,23,24,16,32,167
2511,https://images.meesho.com/images/products/166886827/ops8r_400.webp,https://www.meesho.com/aishani-petite-kurtis/p/2rcyp7,₹686,15,5,3,2,7,32
2512,https://images.meesho.com/images/products/45451964/z4kjk_400.webp,https://www.meesho.com/aishani-pretty-kurtis/p/r26yk,₹362,13,5,4,0,2,24
2513,https://images.meesho.com/images/products/40978520/1wkll_400.webp,https://www.meesho.com/alisha-voguish-kurtis/p/oeb88,₹394,114,44,40,32,57,287
2514,https://images.meesho.com/images/products/164044876/szkjv_400.webp,https://www.meesho.com/alisha-refined-kurtis/p/2po1u4,₹425,38,13,14,3,12,80
2515,https://images.meesho.com/images/products/192358729/hv11i_400.webp,https://www.meesho.com/aishani-alluring-kurtis/p/36iwy1,₹730,21,5,1,3,3,33
2516,https://images.meesho.com/images/products/74712950/m0j5h_400.webp,https://www.meesho.com/alisha-ensemble-kurtis/p/18hcvq,₹292,49,11,17,6,17,100
2517,https://images.meesho.com/images/products/180620782/tfvng_400.webp,https://www.meesho.com/adrika-pretty-kurtis/p/2zjbvy,₹441,0,0,0,0,0,0
2518,https://images.meesho.com/images/products/24042029/56368_400.webp,https://www.meesho.com/kashvi-voguish-kurtis/p/ebay5,₹335,122,42,33,17,22,236
2519,https://images.meesho.com/images/products/100171776/w6hct_400.webp,https://www.meesho.com/aakarsha-petite-kurtis/p/1nn11c,₹391,29,7,4,3,4,47
2520,https://images.meesho.com/images/products/7731469/137ce_400.webp,https://www.meesho.com/charvi-fashionable-kurtis/p/4lpn1,₹371,81,34,17,9,20,161
261,https://images.meesho.com/images/products/167448272/gh4ze_400.webp,https://www.meesho.com/chitrarekha-superior-kurtis/p/2rozww,₹511,10,4,5,3,3,25
262,https://images.meesho.com/images/products/175276877/u9kdg_400.webp,https://www.meesho.com/alisha-fabulous-kurtis/p/2wcsi5,₹308,4,4,2,1,2,13
263,https://images.meesho.com/images/products/61525768/k369i_400.webp,https://www.meesho.com/kashvi-attractive-kurtis/p/10mpl4,₹778,0,0,0,0,0,0
264,https://images.meesho.com/images/products/77058906/vgrhv_400.webp,https://www.meesho.com/kashvi-pretty-kurtis/p/19vn16,₹596,8,4,2,3,3,20
265,https://images.meesho.com/images/products/55310389/2jqy4_400.webp,https://www.meesho.com/jivika-refined-kurtis/p/wxhrp,₹286,378,82,75,60,72,667
266,https://images.meesho.com/images/products/92749368/ckhog_400.webp,https://www.meesho.com/adrika-superior-kurtis/p/1j7xvc,₹342,282,106,53,29,36,506
267,https://images.meesho.com/images/products/173111323/leed1_400.webp,https://www.meesho.com/abhisarika-voguish-kurtis/p/2v2djv,₹681,55,15,7,8,17,102
268,https://images.meesho.com/images/products/74667999/r9wmy_400.webp,https://www.meesho.com/alisha-pretty-kurtis/p/18ge73,₹290,34,13,8,7,13,75
269,https://images.meesho.com/images/products/156203183/fuqq4_400.webp,https://www.meesho.com/jivika-fashionable-kurtis/p/2kzz5b,₹274,67,24,22,13,27,153
2610,https://images.meesho.com/images/products/72109386/uw1kh_400.webp,https://www.meesho.com/jivika-graceful-kurtis/p/16xjyi,₹527,406,151,127,78,220,982
2611,https://images.meesho.com/images/products/61955052/2zqvo_400.webp,https://www.meesho.com/cotton-ensemble-women-kurtis/p/10vwto,₹617,89,40,26,17,29,201
2612,https://images.meesho.com/images/products/122807790/iiws1_400.webp,https://www.meesho.com/kashvi-ensemble-kurtis/p/21473i,₹534,18,6,2,4,6,36
2613,https://images.meesho.com/images/products/58071750/g0hv5_400.webp,https://www.meesho.com/charvi-fabulous-kurtis/p/ykog6,₹585,60,22,11,11,19,123
2614,https://images.meesho.com/images/products/169209948/krpye_400.webp,https://www.meesho.com/aagyeyi-sensational-kurtis/p/2sqr8c,₹564,69,22,18,10,26,145
2615,https://images.meesho.com/images/products/53792394/krk9p_400.webp,https://www.meesho.com/chitrarekha-attractive-kurtis/p/w0yh6,₹589,36,8,2,1,1,48
2616,https://images.meesho.com/images/products/47558844/jn1j6_400.webp,https://www.meesho.com/alisha-superior-kurtis/p/sbcn0,₹875,60,18,20,12,25,135
2617,https://images.meesho.com/images/products/195215335/ir0si_400.webp,https://www.meesho.com/alisha-petite-kurtis/p/388547,₹449,0,0,0,0,0,0
2618,https://images.meesho.com/images/products/70887647/swbo4_400.webp,https://www.meesho.com/kashvi-alluring-kurtis/p/167d9b,₹429,56,18,17,17,18,126
2619,https://images.meesho.com/images/products/67235840/w2tne_400.webp,https://www.meesho.com/aishani-alluring-kurtis/p/1413i8,₹293,47,25,27,9,18,126
2620,https://images.meesho.com/images/products/153736743/9o7ko_400.webp,https://www.meesho.com/adrika-ensemble-kurtis/p/2jj413,₹342,8,2,3,1,1,15
271,https://images.meesho.com/images/products/160784968/h0hyu_400.webp,https://www.meesho.com/adrika-alluring-kurtis/p/2nq6h4,₹506,7,2,1,0,0,10
272,https://images.meesho.com/images/products/197490961/ts7wi_400.webp,https://www.meesho.com/kashvi-fabulous-kurtis/p/39kx01,₹615,6,1,0,1,0,8
273,https://images.meesho.com/images/products/77502500/zxboo_400.webp,https://www.meesho.com/aagyeyi-refined-kurtis/p/1a55b8,₹543,53,30,20,3,10,116
274,https://images.meesho.com/images/products/112613447/lpz2r_400.webp,https://www.meesho.com/festive-special-kashvi-fabulous-kurtis/p/1v1p3b,₹340,89,27,12,9,15,152
275,https://images.meesho.com/images/products/182368614/sr4rv_400.webp,https://www.meesho.com/myra-drishya-kurtis/p/30ksiu,₹536,2,1,0,0,2,5
276,https://images.meesho.com/images/products/160783501/tfysx_400.webp,https://www.meesho.com/aishani-attractive-kurtis/p/2nq5cd,₹476,57,20,17,1,15,110
277,https://images.meesho.com/images/products/60876459/yxcwz_400.webp,https://www.meesho.com/aakarsha-pretty-kurtis/p/108skr,₹293,189,64,62,36,54,405
278,https://images.meesho.com/images/products/57780776/hzs85_400.webp,https://www.meesho.com/charvi-attractive-kurtis/p/yefxk,₹588,16,11,3,4,9,43
279,https://images.meesho.com/images/products/59140510/rlmye_400.webp,https://www.meesho.com/aishani-fabulous-kurtis/p/z7l3y,₹589,22,10,6,2,1,41
2710,https://images.meesho.com/images/products/182016237/cjb8w_400.webp,https://www.meesho.com/banita-ensemble-kurtis/p/30d8ml,₹490,5,0,1,0,3,9
2711,https://images.meesho.com/images/products/3128153/1_400.webp,https://www.meesho.com/women-cotton-aline-embroidered-mustard-kurti/p/1v1p5,₹366,21,11,7,4,2,45
2712,https://images.meesho.com/images/products/41523747/pexbp_400.webp,https://www.meesho.com/myra-fabulous-kurtis/p/opzxf,₹387,5,1,2,0,6,14
2713,https://images.meesho.com/images/products/182066124/4d9kw_400.webp,https://www.meesho.com/aishani-graceful-kurtis/p/30eb4c,₹586,0,0,0,0,0,0
2714,https://images.meesho.com/images/products/144216593/x4h6s_400.webp,https://www.meesho.com/charvi-alluring-kurtis/p/2dv28h,₹295,0,0,0,0,0,0
2715,https://images.meesho.com/images/products/156541767/lsb4x_400.webp,https://www.meesho.com/charvi-pretty-kurtis/p/2l78ef,₹515,0,0,0,0,0,0
2716,https://images.meesho.com/images/products/171264129/k6yfx_400.webp,https://www.meesho.com/chitrarekha-ensemble-kurtis/p/2tys8x,₹291,0,0,0,0,0,0
2717,https://images.meesho.com/images/products/20733579/62624_400.webp,https://www.meesho.com/attractive-kurtis/p/cce4r,₹581,1107,526,305,157,274,2369
2718,https://images.meesho.com/images/products/42143393/5mqdk_400.webp,https://www.meesho.com/adrika-pretty-kurtis/p/p3a1t,₹489,172,84,32,27,51,366
2719,https://images.meesho.com/images/products/50525128/qvjgq_400.webp,https://www.meesho.com/charvi-superior-kurtis/p/u2xfs,₹535,45,14,16,16,21,112
2720,https://images.meesho.com/images/products/77059242/fhqvp_400.webp,https://www.meesho.com/myra-drishya-kurtis/p/19vnai,₹596,27,14,3,3,11,58
281,https://images.meesho.com/images/products/70603772/9jwuk_400.webp,https://www.meesho.com/jivika-drishya-kurtis/p/161a7w,"₹1,020",23,5,3,3,9,43
282,https://images.meesho.com/images/products/181564987/zsqbi_400.webp,https://www.meesho.com/myra-drishya-kurtis/p/303kfv,₹303,0,0,0,0,0,0
283,https://images.meesho.com/images/products/181031572/yxjvm_400.webp,https://www.meesho.com/myra-drishya-kurtis/p/2zs4us,₹459,0,0,0,0,0,0
284,https://images.meesho.com/images/products/184016684/gvqjp_400.webp,https://www.meesho.com/aakarsha-pretty-kurtis/p/31k46k,₹546,0,0,0,0,0,0
285,https://images.meesho.com/images/products/164383350/sm1pl_400.webp,https://www.meesho.com/aagyeyi-petite-kurtis/p/2pvb06,₹511,0,0,0,0,0,0
286,https://images.meesho.com/images/products/186630541/73jfy_400.webp,https://www.meesho.com/aishani-refined-kurtis/p/33451p,₹363,0,0,0,0,0,0
287,https://images.meesho.com/images/products/62778840/arn4z_400.webp,https://www.meesho.com/aishani-alluring-kurtis/p/11dkgo,₹437,124,51,31,14,53,273
288,https://images.meesho.com/images/products/21244484/33f15_400.webp,https://www.meesho.com/jivika-attractive-kurtis/p/cncck,₹481,240,98,34,20,29,421
289,https://images.meesho.com/images/products/63417708/wphju_400.webp,https://www.meesho.com/festive-special-alisha-attractive-kurtis/p/11r9f0,₹615,9,3,0,0,6,18
2810,https://images.meesho.com/images/products/160351720/c2tv4_400.webp,https://www.meesho.com/abhisarika-drishya-kurtis/p/2ngw6g,₹298,2,2,0,1,1,6
2811,https://images.meesho.com/images/products/159962657/dhyem_400.webp,https://www.meesho.com/jivika-ensemble-kurtis/p/2n8jz5,₹529,11,8,4,0,0,23
2812,https://images.meesho.com/images/products/144445307/tdhu1_400.webp,https://www.meesho.com/myra-refined-kurtis/p/2dzypn,₹576,84,38,32,19,45,218
2813,https://images.meesho.com/images/products/144350067/lyw5i_400.webp,https://www.meesho.com/jivika-refined-kurtis/p/2dxx83,₹306,4,1,1,0,1,7
2814,https://images.meesho.com/images/products/186009594/v1yry_400.webp,https://www.meesho.com/chitrarekha-voguish-kurtis/p/32qtx6,₹646,3,1,1,2,1,8
2815,https://images.meesho.com/images/products/32785427/1dpok_400.webp,https://www.meesho.com/banita-sensational-kurtis/p/jipeb,₹584,102,35,25,14,49,225
2816,https://images.meesho.com/images/products/58930313/cpy2n_400.webp,https://www.meesho.com/abhisarika-fashionable-kurtis/p/z32x5,₹579,1413,504,270,143,271,2601
2817,https://images.meesho.com/images/products/172979401/emthv_400.webp,https://www.meesho.com/myra-attractive-kurtis/p/2uzjrd,₹599,0,0,0,0,0,0
2818,https://images.meesho.com/images/products/156586793/dfdrb_400.webp,https://www.meesho.com/banita-superior-kurtis/p/2l8755,₹515,22,8,9,1,0,40
2819,https://images.meesho.com/images/products/139394825/r445q_400.webp,https://www.meesho.com/aishani-alluring-kurtis/p/2azpqh,₹416,32,13,10,5,14,74
2820,https://images.meesho.com/images/products/30590488/bf767_400.webp,https://www.meesho.com/trendy-kurtis/p/i7nrs,₹865,43,13,14,8,23,101
291,https://images.meesho.com/images/products/55637135/xzu9z_400.webp,https://www.meesho.com/banita-pretty-kurtis/p/x4hvz,₹586,66,26,25,10,17,144
292,https://images.meesho.com/images/products/192905473/7pa7n_400.webp,https://www.meesho.com/alisha-refined-kurtis/p/36umtd,₹448,124,51,23,17,22,237
293,https://images.meesho.com/images/products/185406210/b6qpk_400.webp,https://www.meesho.com/kashvi-sensational-kurtis/p/32dwci,₹295,3,3,5,1,3,15
294,https://images.meesho.com/images/products/50676740/8npyl_400.webp,https://www.meesho.com/aagyeyi-fashionable-kurtis/p/u66f8,₹295,182,81,55,38,47,403
295,https://images.meesho.com/images/products/73306852/puvpv_400.webp,https://www.meesho.com/charvi-ensemble-kurtis/p/17n7xg,₹556,276,126,80,32,72,586
296,https://images.meesho.com/images/products/182421348/n9s72_400.webp,https://www.meesho.com/charvi-pretty-kurtis/p/30lx7o,₹437,0,0,0,0,0,0
297,https://images.meesho.com/images/products/56430281/uquh9_400.webp,https://www.meesho.com/chitrarekha-refined-kurtis/p/xlhvt,₹585,162,57,45,16,62,342
298,https://images.meesho.com/images/products/140550782/sbati_400.webp,https://www.meesho.com/trendy-voguish-kurtis/p/2bohoe,₹536,23,15,4,6,7,55
299,https://images.meesho.com/images/products/45663300/hxzte_400.webp,https://www.meesho.com/kashvi-ensemble-kurtis/p/r6q10,₹415,16,3,3,1,2,25
2910,https://images.meesho.com/images/products/71602863/s4rt2_400.webp,https://www.meesho.com/alisha-superior-kurtis/p/16mp4f,₹826,72,33,18,13,32,168
2911,https://images.meesho.com/images/products/181513732/ww4al_400.webp,https://www.meesho.com/banita-ensemble-kurtis/p/302gw4,₹435,11,7,4,1,6,29
2912,https://images.meesho.com/images/products/121266184/dvsd0_400.webp,https://www.meesho.com/aagam-graceful-kurtis/p/2075l4,₹865,30,4,1,2,1,38
2913,https://images.meesho.com/images/products/144202702/qjuit_400.webp,https://www.meesho.com/aakarsha-attractive-kurtis/p/2durim,₹292,103,45,25,18,43,234
2914,https://images.meesho.com/images/products/159911763/kvhrg_400.webp,https://www.meesho.com/kashvi-graceful-kurtis/p/2n7gpf,₹484,4,2,0,0,0,6
2915,https://images.meesho.com/images/products/156002066/4sga0_400.webp,https://www.meesho.com/aakarsha-fashionable-kurtis/p/2kvnyq,₹716,11,1,2,0,4,18
2916,https://images.meesho.com/images/products/116810609/evp0m_400.webp,https://www.meesho.com/adrika-voguish-kurtis/p/1xjnn5,₹464,17,3,0,1,4,25
2917,https://images.meesho.com/images/products/48696793/foqy5_400.webp,https://www.meesho.com/banita-fashionable-kurtis/p/szqop,₹606,119,54,36,30,37,276
2918,https://images.meesho.com/images/products/177062399/tojal_400.webp,https://www.meesho.com/charvi-petite-kurtis/p/2xf27z,₹716,11,1,1,1,6,20
2919,https://images.meesho.com/images/products/197344556/z0lze_400.webp,https://www.meesho.com/alisha-petite-kurtis/p/39hs18,"₹1,091",17,9,5,4,8,43
2920,https://images.meesho.com/images/products/62813082/kcbtm_400.webp,https://www.meesho.com/banita-fashionable-kurtis/p/11eavu,₹490,47,16,16,9,15,103
301,https://images.meesho.com/images/products/164849376/fmmmo_400.webp,https://www.meesho.com/aishani-refined-kurtis/p/2q5alc,₹434,0,0,0,0,0,0
302,https://images.meesho.com/images/products/117708270/lyxwb_400.webp,https://www.meesho.com/adrika-superior-kurtis/p/1y2wa6,₹287,36,15,7,15,7,80
303,https://images.meesho.com/images/products/146596625/fwgmy_400.webp,https://www.meesho.com/aakarsha-pretty-kurtis/p/2fa2oh,₹444,22,8,5,2,6,43
304,https://images.meesho.com/images/products/166505556/6dodi_400.webp,https://www.meesho.com/charvi-drishya-kurtis/p/2r4sic,₹358,36,11,6,3,13,69
305,https://images.meesho.com/images/products/113149291/vqxdw_400.webp,https://www.meesho.com/festive-special-adrika-drishya-kurtis/p/1vd6jv,₹328,18,8,4,1,11,42
306,https://images.meesho.com/images/products/101766655/y6cvn_400.webp,https://www.meesho.com/alisha-petite-kurtis/p/1ol7nj,₹464,121,53,33,22,69,298
307,https://images.meesho.com/images/products/164794835/8gndx_400.webp,https://www.meesho.com/alisha-petite-kurtis/p/2q44ib,₹561,154,48,30,18,47,297
308,https://images.meesho.com/images/products/181003083/tl8dc_400.webp,https://www.meesho.com/kurtis/p/2zrivf,₹764,6,5,3,2,3,19
309,https://images.meesho.com/images/products/11338408/867a9_400.webp,https://www.meesho.com/women-cotton-aline-chikankari-yellow-kurti/p/6r0rs,₹528,130,64,29,13,10,246
3010,https://images.meesho.com/images/products/116470822/uvgar_400.webp,https://www.meesho.com/kashvi-pretty-kurtis/p/1xcdgm,₹353,28,18,7,2,12,67
3011,https://images.meesho.com/images/products/45655670/fbpgp_400.webp,https://www.meesho.com/abhisarika-drishya-kurtis/p/r6k52,₹580,56,17,18,13,14,118
3012,https://images.meesho.com/images/products/197110245/kbuqo_400.webp,https://www.meesho.com/charvi-alluring-kurtis/p/39cr8l,₹298,48,7,18,11,17,101
3013,https://images.meesho.com/images/products/118135866/bmihv_400.webp,https://www.meesho.com/abhisarika-attractive-kurtis/p/1yc27u,₹453,81,24,15,10,14,144
3014,https://images.meesho.com/images/products/182423977/jawul_400.webp,https://www.meesho.com/trendy-fabulous-kurtis/p/30lz8p,₹437,6,6,3,3,4,22
3015,https://images.meesho.com/images/products/82927876/sbj6x_400.webp,https://www.meesho.com/aakarsha-pretty-kurtis/p/1ddfk4,₹651,120,48,32,23,25,248
3016,https://images.meesho.com/images/products/193845929/oevue_400.webp,https://www.meesho.com/charvi-fashionable-kurtis/p/37esh5,₹592,4,5,1,1,4,15
3017,https://images.meesho.com/images/products/74688194/coovi_400.webp,https://www.meesho.com/trendy-alluring-kurtis/p/18gts2,₹289,33,22,7,4,13,79
3018,https://images.meesho.com/images/products/51820521/j4nxd_400.webp,https://www.meesho.com/chitrarekha-attractive-kurtis/p/uuoyx,₹548,100,45,23,19,30,217
3019,https://images.meesho.com/images/products/179302488/cczma_400.webp,https://www.meesho.com/princess-trendy-girls-kurtis-kurtas/p/2yr2oo,₹620,0,0,0,0,0,0
3020,https://images.meesho.com/images/products/182707688/pvqb3_400.webp,https://www.meesho.com/aakarsha-graceful-kurtis/p/30s25k,₹388,12,0,4,0,6,22
311,https://images.meesho.com/images/products/53842037/yzbv5_400.webp,https://www.meesho.com/adrika-alluring-kurtis/p/w20s5,₹354,49,22,12,11,22,116
312,https://images.meesho.com/images/products/148116623/gohp3_400.webp,https://www.meesho.com/trendy-superior-kurtis/p/2g6nin,₹451,13,2,1,0,2,18
313,https://images.meesho.com/images/products/15252571/b43bb_400.webp,https://www.meesho.com/abhisarika-superior-kurtis/p/92wyj,₹548,49,25,7,7,9,97
314,https://images.meesho.com/images/products/79148507/zhgyd_400.webp,https://www.meesho.com/myra-sensational-kurtis/p/1b4fdn,₹816,3,1,0,0,1,5
315,https://images.meesho.com/images/products/192410073/rknfc_400.webp,https://www.meesho.com/aagam-petite-kurtis/p/36k0k9,₹309,0,0,0,0,0,0
316,https://images.meesho.com/images/products/154313140/hwads_400.webp,https://www.meesho.com/aagam-voguish-kurtis/p/2jvgs4,₹551,7,6,2,0,1,16
317,https://images.meesho.com/images/products/158717462/9cnvb_400.webp,https://www.meesho.com/kashvi-drishya-kurtis/p/2mhv6e,₹405,1,3,0,0,0,4
318,https://images.meesho.com/images/products/166551023/dqytm_400.webp,https://www.meesho.com/trendy-ensemble-kurtis/p/2r5rlb,₹631,0,0,0,0,0,0
319,https://images.meesho.com/images/products/155565468/pdnnk_400.webp,https://www.meesho.com/myra-pretty-kurtis/p/2kmb30,₹666,5,0,0,0,1,6
3110,https://images.meesho.com/images/products/127995143/po658_400.webp,https://www.meesho.com/abhisarika-drishya-kurtis/p/247don,₹355,0,0,0,0,0,0
3111,https://images.meesho.com/images/products/158974949/fzfed_400.webp,https://www.meesho.com/trendy-pretty-kurtis/p/2mndut,₹456,1,2,1,0,0,4
3112,https://images.meesho.com/images/products/174926035/8gkkk_400.webp,https://www.meesho.com/chitrarekha-attractive-kurtis/p/2w59sj,₹594,0,0,0,0,0,0
3113,https://images.meesho.com/images/products/8061491/6df12_400.webp,https://www.meesho.com/women-chiffon-yellow-kurti/p/4ssab,₹947,5,2,1,2,1,11
3114,https://images.meesho.com/images/products/63436035/ruki7_400.webp,https://www.meesho.com/festive-special-kashvi-attractive-kurtis/p/11rnk3,₹622,4,3,1,3,1,12
3115,https://images.meesho.com/images/products/45793771/xcuxq_400.webp,https://www.meesho.com/kashvi-voguish-kurtis/p/r9ip7,₹715,3,0,0,1,1,5
3116,https://images.meesho.com/images/products/125530863/vkftm_400.webp,https://www.meesho.com/aakarsha-sensational-kurtis/p/22qk8f,₹190,17,3,5,6,6,37
3117,https://images.meesho.com/images/products/159585280/ydx3r_400.webp,https://www.meesho.com/aagyeyi-drishya-kurtis/p/2n0gsg,₹315,3,2,0,1,1,7
3118,https://images.meesho.com/images/products/186881120/19qj3_400.webp,https://www.meesho.com/adrika-sensational-kurtis/p/339ie8,₹691,4,0,1,0,1,6
3119,https://images.meesho.com/images/products/83958254/pkacf_400.webp,https://www.meesho.com/kashvi-attractive-kurtis/p/1dzilq,₹596,60,29,13,8,21,131
3120,https://images.meesho.com/images/products/144418782/zmmbr_400.webp,https://www.meesho.com/charvi-voguish-kurtis/p/2dze8u,₹301,2,2,0,2,0,6
321,https://images.meesho.com/images/products/17448936/bfeab_400.webp,https://www.meesho.com/women-poly-georgette-aline-chikankari-orange-kurti/p/adzoo,₹519,81,28,23,13,29,174
322,https://images.meesho.com/images/products/66600864/cicny_400.webp,https://www.meesho.com/aakarsha-superior-kurtis/p/13nhk0,₹309,0,0,0,0,0,0
323,https://images.meesho.com/images/products/193992063/gdys1_400.webp,https://www.meesho.com/aagam-alluring-kurtis/p/37hx8f,₹533,0,0,0,0,0,0
324,https://images.meesho.com/images/products/180257545/nsfxn_400.webp,https://www.meesho.com/jivika-refined-kurtis/p/2zbjm1,₹341,0,0,0,0,0,0
325,https://images.meesho.com/images/products/171161762/ali4u_400.webp,https://www.meesho.com/adrika-refined-kurtis/p/2twl9e,₹364,0,0,0,0,0,0
326,https://images.meesho.com/images/products/117355612/nk5yx_400.webp,https://www.meesho.com/adrika-fashionable-kurtis/p/1xvc64,₹463,0,0,0,0,0,0
327,https://images.meesho.com/images/products/62580074/1ioah_400.webp,https://www.meesho.com/aakarsha-graceful-kurtis/p/119b3e,₹293,71,34,33,12,37,187
328,https://images.meesho.com/images/products/164169530/g3dgg_400.webp,https://www.meesho.com/alisha-petite-kurtis/p/2pqq0q,₹353,76,36,32,16,33,193
329,https://images.meesho.com/images/products/186565332/70nqo_400.webp,https://www.meesho.com/aagam-fashionable-kurtis/p/332qqc,₹606,7,1,2,1,2,13
3210,https://images.meesho.com/images/products/79789690/66p9d_400.webp,https://www.meesho.com/jivika-fabulous-kurtis/p/1bi64a,₹525,7,3,0,3,3,16
3211,https://images.meesho.com/images/products/150901681/g02pu_400.webp,https://www.meesho.com/adrika-alluring-kurtis/p/2huchd,₹321,0,0,0,0,0,0
3212,https://images.meesho.com/images/products/45263102/l2ee3_400.webp,https://www.meesho.com/chitrarekha-attractive-kurtis/p/qy58e,₹424,57,33,17,10,25,142
3213,https://images.meesho.com/images/products/34410943/cyuwg_400.webp,https://www.meesho.com/aagyeyi-alluring-kurtis/p/khjnj,₹449,34,8,5,2,4,53
3214,https://images.meesho.com/images/products/172646056/bhokw_400.webp,https://www.meesho.com/banita-petite-kurtis/p/2usejs,₹436,0,5,2,0,1,8
3215,https://images.meesho.com/images/products/177264430/gfux9_400.webp,https://www.meesho.com/aagyeyi-fabulous-kurtis/p/2xje3y,₹206,2,3,0,2,1,8
3216,https://images.meesho.com/images/products/3263225/1_400.webp,https://www.meesho.com/nayaka-gorgeous-best-danedar-georgette-womens-printed-kurtis-vol-1/p/1xxx5,₹944,9,0,0,1,4,14
3217,https://images.meesho.com/images/products/142802039/qrk0w_400.webp,https://www.meesho.com/adrika-petite-kurtis/p/2d0qrb,₹465,25,13,9,6,23,76
3218,https://images.meesho.com/images/products/128309612/go0rc_400.webp,https://www.meesho.com/banita-drishya-kurtis/p/24e4bw,₹229,124,48,39,16,35,262
3219,https://images.meesho.com/images/products/143165059/p5ujk_400.webp,https://www.meesho.com/trendy-voguish-kurtis/p/2d8iv7,₹491,7,3,1,1,4,16
3220,https://images.meesho.com/images/products/48582465/eg4fv_400.webp,https://www.meesho.com/aishani-voguish-kurtis/p/sxagx,₹540,89,38,36,20,39,222
331,https://images.meesho.com/images/products/80351299/2fzme_400.webp,https://www.meesho.com/aishani-attractive-kurtis/p/1bu7gj,"₹1,065",22,9,18,8,11,68
332,https://images.meesho.com/images/products/76884740/dmt3p_400.webp,https://www.meesho.com/adrika-drishya-kurtis/p/19rwn8,₹665,7,2,0,1,1,11
333,https://images.meesho.com/images/products/197345559/g7t7j_400.webp,https://www.meesho.com/myra-superior-kurtis/p/39hst3,₹492,14,6,1,0,6,27
334,https://images.meesho.com/images/products/176035640/xf688_400.webp,https://www.meesho.com/banita-superior-kurtis/p/2wt1yw,₹541,0,0,0,0,0,0
335,https://images.meesho.com/images/products/154510754/gixli_400.webp,https://www.meesho.com/banita-ensemble-kurtis/p/2jzp9e,₹574,2,0,0,1,2,5
336,https://images.meesho.com/images/products/112570194/ixluz_400.webp,https://www.meesho.com/kashvi-voguish-kurtis/p/1v0rpu,₹579,470,180,98,54,90,892
337,https://images.meesho.com/images/products/142785906/u5xqc_400.webp,https://www.meesho.com/aakarsha-fashionable-kurtis/p/2d0eb6,₹463,33,16,3,4,17,73
338,https://images.meesho.com/images/products/167858787/ancw1_400.webp,https://www.meesho.com/aagam-fashionable-kurtis/p/2rxso3,₹617,22,9,3,3,6,43
339,https://images.meesho.com/images/products/183020771/whvyg_400.webp,https://www.meesho.com/banita-pretty-kurtis/p/30yrqb,₹526,85,40,18,11,20,174
3310,https://images.meesho.com/images/products/149492644/auit9_400.webp,https://www.meesho.com/alisha-attractive-kurtis/p/2h059g,₹356,12,4,1,3,2,22
3311,https://images.meesho.com/images/products/74333793/rixea_400.webp,https://www.meesho.com/aakarsha-sensational-women-kurtis/p/1898bl,₹849,21,10,7,3,11,52
3312,https://images.meesho.com/images/products/173414562/x9a5l_400.webp,https://www.meesho.com/jivika-fashionable-kurtis/p/2v8vj6,₹486,9,2,0,0,4,15
3313,https://images.meesho.com/images/products/20151720/adf02_400.webp,https://www.meesho.com/myra-superior-kurtis/p/bzx60,₹541,28,7,14,2,3,54
3314,https://images.meesho.com/images/products/182083824/uzcon_400.webp,https://www.meesho.com/banita-refined-kurtis/p/30eos0,₹581,4,1,2,1,3,11
3315,https://images.meesho.com/images/products/164360420/2hxjp_400.webp,https://www.meesho.com/aishani-graceful-kurtis/p/2putb8,₹587,4,0,0,0,3,7
3316,https://images.meesho.com/images/products/58459017/6hovy_400.webp,https://www.meesho.com/adrika-graceful-kurtis/p/ysz9l,₹580,8,2,3,1,4,18
3317,https://images.meesho.com/images/products/182283680/450ie_400.webp,https://www.meesho.com/trendy-pretty-kurtis/p/30iyzk,₹665,6,3,1,0,2,12
